rollno,student_name,emailid,address,contact,mid1_exam_30,mid2_exam_30,attendance_pct_100,backlogs,prev_year_sgpa_10,result
2022,Shreya Saxena,shreya.saxena1429@rediffmail.com,"294 Nehru Court, Ludhiana - 443125",8773946400,18.5,21.3,66,0,5.41,Fail
2023,Harsh Verma,harsh.verma9761@hotmail.com,"143 Patel Road, Visakhapatnam - 976959",6036394000,22.3,7.8,45,0,N/A,Pass
2024,Amit Desai,amit.desai9209@protonmail.com,"313 Shivaji Avenue, Ghaziabad - 292074",6274617096,30,16.9,86,0,7.46,Fail
2025,Amit Pandey,amit.pandey8692@gmail.com,"208 Nehru Court, Visakhapatnam - 140809",9923306345,14.5,15.1,85,1,6.36,Fail
2026,Akshay Roy,akshay.roy3743@outlook.com,"472 Nehru Square, Agra - 244599",6715950029,30,22.9,99,3,5.98,Pass
2027,Karan Gupta,karan.gupta3384@rediffmail.com,"94 Main Drive, Delhi - 667115",8393942170,13.5,27.8,59,0,7.25,Fail
2028,Rahul Patel,rahul.patel1650@outlook.com,"399 Shivaji Road, Vadodara - 820035",6906245149,21.7,9.5,68,0,6.93,Fail
2029,Sahil Bhattacharya,sahil.bhattacharya3840@hotmail.com,"419 Nehru Road, Ghaziabad - 285731",6835271861,19.3,16.9,97,2,6.14,Pass
2030,Ananya Khanna,ananya.khanna6853@icloud.com,"416 Main Road, Indore - 216386",8068129529,28.0,17.0,83,0,6.57,Pass
2031,Simran Kumar,simran.kumar7267@protonmail.com,"98 Market Circle, Vadodara - 677498",6292509508,16.8,16.8,63,0,N/A,Fail
2032,Kavya Das,kavya.das3552@hotmail.com,"396 Main Avenue, Ludhiana - 707103",6307870216,9.0,10.1,96,0,9.11,Fail
2033,Kavya Patel,kavya.patel1189@rediffmail.com,"154 Park Avenue, Nagpur - 453172",7837608623,18.3,14.2,63,0,N/A,Pass
2034,Aditya Sharma,aditya.sharma6687@outlook.com,"292 Main Street, Surat - 698940",9351486116,24.2,21.9,68,0,9.97,Pass
2035,Sanjay Sen,sanjay.sen3578@protonmail.com,"100 Nehru Boulevard, Nashik - 832839",8701780894,3.8,25.4,69,1,6.95,Pass
2036,Ananya Bose,ananya.bose5710@icloud.com,"6 Park Circle, Pune - 497917",8095662785,21.6,16.5,46,0,7.52,Fail
2037,Amit Reddy,amit.reddy3636@hotmail.com,"170 Park Road, Mumbai - 873041",6453790761,19.7,10.5,93,0,N/A,Fail
2038,Bhavna Bansal,bhavna.bansal6793@rediffmail.com,"130 Rajendra Street, Chennai - 222315",6944346789,6.4,8.1,79,0,7.53,Fail
2039,Veer Nair,veer.nair9227@rediffmail.com,"405 Patel Path, Ranchi - 693068",7376783911,10.2,14.2,67,0,N/A,Fail
2040,Neha Pandey,neha.pandey2945@icloud.com,"5 Market Circle, Kochi - 470906",7628848115,10.4,20.7,41,0,8.42,Fail
2041,Divya Sen,divya.sen9033@gmail.com,"93 Rajendra Square, Ludhiana - 276422",6835766081,26.3,30,73,0,7.88,Fail
2042,Sahil Arora,sahil.arora1557@outlook.com,"55 Park Court, Visakhapatnam - 321707",8364813790,16.2,5.7,76,0,6.65,Pass
2043,Aditya Sen,aditya.sen834@icloud.com,"396 Gandhi Avenue, Chandigarh - 660966",7878422143,15.0,27.8,49,3,6.58,Fail
2044,Anjali Nair,anjali.nair5105@icloud.com,"28 Park Court, Chennai - 276289",9697990504,26.4,21.7,79,0,7.26,Fail
2045,Amit Sharma,amit.sharma4138@gmail.com,"143 Nehru Circle, Jaipur - 786643",7140232139,13.7,30,87,0,5.71,Fail
2046,Meera Jain,meera.jain3225@protonmail.com,"6 Market Street, Chennai - 137871",7203379410,16.1,29.1,49,1,4.46,Pass
2047,Rahul Reddy,rahul.reddy6120@protonmail.com,"100 Main Lane, Gurgaon - 198081",9496980355,18.2,18.9,83,0,7.59,Pass
2048,Rishi Sinha,rishi.sinha7540@hotmail.com,"204 Park Drive, Noida - 335138",7298127466,13.9,10.4,78,0,6.02,Pass
2049,Aryan Khanna,aryan.khanna9973@gmail.com,"441 Market Drive, Coimbatore - 656675",7372228799,7.4,17.9,87,0,9.1,Pass
2050,Amit Arora,amit.arora1339@icloud.com,"445 Rajendra Road, Visakhapatnam - 610498",6152153207,12.0,25.2,63,3,6.85,Pass
2051,Karan Bhattacharya,karan.bhattacharya2516@gmail.com,"293 Shivaji Path, Kochi - 163381",8791260377,3.3,21.0,59,0,4.74,Fail
2052,Isha Jain,isha.jain3099@protonmail.com,"116 Shivaji Path, Mumbai - 416986",9013407217,23.0,30,64,0,9.48,Pass
2053,Naman Das,naman.das2261@icloud.com,"379 Gandhi Court, Ludhiana - 436134",8892686817,27.7,25.3,72,0,7.66,Fail
2054,Aisha Kumar,aisha.kumar6687@yahoo.com,"328 Rajendra Boulevard, Agra - 960526",6928198448,19.6,27.2,91,2,7.56,Pass
2055,Arjun Desai,arjun.desai8720@yahoo.com,"116 Rajendra Boulevard, Pune - 954838",6034595927,17.3,29.9,94,0,N/A,Fail
2056,Anjali Desai,anjali.desai7659@icloud.com,"373 Shivaji Drive, Ghaziabad - 381609",9242869869,24.3,7.2,91,2,5.48,Pass
2057,Neha Pandey,neha.pandey6083@rediffmail.com,"242 Nehru Square, Surat - 863504",9568050505,19.5,24.1,45,0,4.24,Pass
2058,Aisha Bhattacharya,aisha.bhattacharya5029@rediffmail.com,"45 Gandhi Lane, Mysore - 518488",7332027773,14.6,13.2,94,0,6.25,Pass
2059,Veer Khanna,veer.khanna4534@yahoo.com,"123 Gandhi Drive, Hyderabad - 378602",7652729045,23.2,16.8,82,0,6.84,Fail
2060,Vikram Iyer,vikram.iyer5199@hotmail.com,"110 Main Circle, Nashik - 532695",7966655877,30,30,97,0,8.39,Fail
2061,Simran Chopra,simran.chopra5847@yahoo.com,"73 Park Road, Kochi - 865345",9501214550,21.7,24.1,82,1,8.58,Pass
2062,Simran Sharma,simran.sharma1852@outlook.com,"100 Market Street, Ludhiana - 654736",9716478411,11.0,27.5,54,0,N/A,Pass
2063,Akshay Pandey,akshay.pandey3095@yahoo.com,"240 Main Road, Jaipur - 164955",6306439959,8.8,30,60,0,N/A,Pass
2064,Amit Bhat,amit.bhat2929@protonmail.com,"66 Park Boulevard, Kolkata - 435323",9060303335,20.5,20.1,59,0,6.99,Pass
2065,Karan Chopra,karan.chopra1432@outlook.com,"85 Main Avenue, Hyderabad - 307740",9968302588,15.6,22.0,89,0,6.18,Fail
2066,Simran Roy,simran.roy4042@hotmail.com,"66 Gandhi Drive, Kochi - 967432",7906464297,15.3,21.2,84,0,7.35,Fail
2067,Tanvi Jain,tanvi.jain2865@gmail.com,"148 Gandhi Circle, Ludhiana - 827180",7653024839,18.8,23.6,67,0,6.28,Pass
2068,Veer Sharma,veer.sharma8389@yahoo.com,"200 Patel Road, Mysore - 630230",7153545415,18.6,20.1,47,0,6.85,Fail
2069,Kritika Reddy,kritika.reddy9156@protonmail.com,"287 Market Road, Ranchi - 616943",9567924811,12.7,17.9,65,0,6.75,Fail
2070,Pooja Sen,pooja.sen2512@yahoo.com,"488 Market Court, Mumbai - 765574",6549256329,21.9,25.0,82,0,6.78,Fail
2071,Priya Gupta,priya.gupta5805@outlook.com,"30 Shivaji Lane, Varanasi - 747950",8201478282,9.6,7.4,55,1,N/A,Fail
2072,Bhavna Sharma,bhavna.sharma4459@outlook.com,"351 Patel Boulevard, Hyderabad - 967879",7322081054,15.5,14.9,75,2,N/A,Fail
2073,Rohan Reddy,rohan.reddy6323@yahoo.com,"206 Main Court, Thiruvananthapuram - 400757",9864241036,28.5,23.1,90,0,4.85,Fail
2074,Rohan Desai,rohan.desai1426@outlook.com,"369 Nehru Road, Bangalore - 693732",8712084529,12.8,17.9,82,0,8.34,Fail
2075,Sakshi Nair,sakshi.nair7396@rediffmail.com,"255 Gandhi Lane, Delhi - 600339",6484092404,22.2,19.4,50,0,6.15,Fail
2076,Amit Iyer,amit.iyer1210@yahoo.com,"293 Rajendra Square, Patna - 750437",9244466778,18.1,30,70,0,7.48,Fail
2077,Divya Patel,divya.patel9872@icloud.com,"95 Market Circle, Nagpur - 508320",6964879797,13.7,13.5,55,2,5.45,Pass
2078,Isha Malhotra,isha.malhotra515@rediffmail.com,"345 Gandhi Lane, Ahmedabad - 230747",7196197080,12.1,20.8,93,3,7.11,Pass
2079,Kavya Arora,kavya.arora7482@icloud.com,"472 Nehru Circle, Mumbai - 845503",6005113633,10.1,23.0,65,0,5.68,Pass
2080,Sakshi Sinha,sakshi.sinha5081@gmail.com,"215 Rajendra Square, Patna - 464442",9440028612,20.8,20.1,66,0,6.56,Pass
2081,Aditya Arora,aditya.arora6336@hotmail.com,"290 Shivaji Drive, Kolkata - 586962",9339638210,24.7,13.4,62,0,6.63,Pass
2082,Veer Choudhury,veer.choudhury140@yahoo.com,"189 Gandhi Road, Kolkata - 654714",7282130730,20.0,15.9,55,2,5.67,Fail
2083,Kritika Srivastava,kritika.srivastava9347@icloud.com,"172 Shivaji Path, Agra - 395377",9118732661,18.2,30,88,2,6.47,Pass
2084,Isha Jain,isha.jain1997@outlook.com,"292 Rajendra Drive, Ahmedabad - 974286",8231526825,23.1,21.0,96,0,9.25,Fail
2085,Kritika Gupta,kritika.gupta2403@yahoo.com,"25 Gandhi Court, Visakhapatnam - 234537",9305425360,21.3,21.2,40,0,N/A,Pass
2086,Diya Dutta,diya.dutta720@outlook.com,"168 Nehru Court, Kochi - 302078",8663806541,12.6,24.3,77,1,N/A,Pass
2087,Isha Rao,isha.rao9294@outlook.com,"435 Nehru Square, Agra - 167202",7117621211,29.4,11.0,46,1,4.5,Fail
2088,Swati Sen,swati.sen9756@outlook.com,"98 Gandhi Drive, Indore - 758511",9139671436,21.3,12.5,91,1,6.37,Pass
2089,Sahil Bansal,sahil.bansal4898@yahoo.com,"133 Gandhi Square, Surat - 332037",6311294850,26.1,15.7,43,0,7.13,Fail
2090,Sanjay Sharma,sanjay.sharma4084@yahoo.com,"159 Patel Boulevard, Kolkata - 378002",9462917728,14.4,16.0,85,0,8.48,Fail
2091,Karan Roy,karan.roy8861@icloud.com,"15 Main Court, Thiruvananthapuram - 782755",8853386221,12.8,16.8,88,1,5.82,Fail
2092,Rishi Saxena,rishi.saxena4696@gmail.com,"239 Nehru Avenue, Delhi - 416773",7909063683,9.7,23.4,90,1,7.11,Pass
2093,Anjali Pandey,anjali.pandey6413@hotmail.com,"93 Patel Path, Coimbatore - 890513",7854571069,30,30,79,0,N/A,Pass
2094,Meera Kumar,meera.kumar3541@yahoo.com,"450 Main Avenue, Mumbai - 330121",7384338030,15.4,19.5,84,0,4.12,Pass
2095,Yash Verma,yash.verma7847@rediffmail.com,"313 Gandhi Path, Ahmedabad - 884747",6040405160,22.4,16.2,45,2,6.16,Pass
2096,Vivaan Malhotra,vivaan.malhotra4447@protonmail.com,"470 Market Street, Chennai - 666424",8969039204,29.8,15.2,91,0,8.5,Pass
2097,Arjun Saxena,arjun.saxena6126@gmail.com,"225 Shivaji Boulevard, Ghaziabad - 673010",9116474616,15.3,22.6,80,0,5.61,Pass
2098,Tanvi Bhattacharya,tanvi.bhattacharya3006@hotmail.com,"26 Shivaji Path, Nagpur - 667934",7248476928,24.0,27.1,80,0,7.44,Pass
2099,Sakshi Roy,sakshi.roy5633@outlook.com,"202 Nehru Boulevard, Agra - 631768",7067996808,19.6,9.9,68,0,6.95,Pass
2100,Nikhil Patel,nikhil.patel782@gmail.com,"272 Patel Court, Delhi - 347156",8669220569,22.1,9.0,43,0,N/A,Fail
2101,Kavya Sen,kavya.sen600@icloud.com,"323 Rajendra Drive, Chennai - 469646",6524540068,8.7,12.9,97,0,7.68,Pass
2102,Shreya Reddy,shreya.reddy3619@rediffmail.com,"233 Market Lane, Mumbai - 478239",8642756977,24.3,22.1,83,0,7.29,Fail
2103,Aryan Khanna,aryan.khanna3161@yahoo.com,"379 Main Court, Varanasi - 304999",7487551059,15.9,25.8,97,0,5.18,Fail
2104,Aarav Rao,aarav.rao7622@gmail.com,"412 Market Street, Ranchi - 492368",9234248424,18.1,29.0,60,3,7.69,Fail
2105,Priya Mishra,priya.mishra7008@protonmail.com,"337 Rajendra Lane, Patna - 726769",8778609711,17.1,26.1,71,0,8.12,Pass
2106,Nikhil Saxena,nikhil.saxena6553@hotmail.com,"278 Park Lane, Thiruvananthapuram - 733955",7709235741,13.2,11.9,50,0,N/A,Pass
2107,Naman Malhotra,naman.malhotra698@yahoo.com,"303 Gandhi Path, Mysore - 797136",9293939703,26.3,19.3,91,0,8.58,Fail
2108,Kavya Das,kavya.das2957@gmail.com,"221 Shivaji Road, Indore - 795464",8706190097,14.9,13.8,52,1,6.82,Pass
2109,Bhavna Khanna,bhavna.khanna3687@protonmail.com,"439 Market Road, Varanasi - 773570",6652147887,16.0,22.8,44,0,6.57,Pass
2110,Yash Bansal,yash.bansal6844@rediffmail.com,"256 Shivaji Boulevard, Patna - 108846",6698204494,15.7,18.2,59,0,N/A,Pass
2111,Meera Bhattacharya,meera.bhattacharya8242@outlook.com,"227 Patel Avenue, Varanasi - 428916",8417116826,14.3,15.0,95,0,6.66,Fail
2112,Vikram Jain,vikram.jain2318@protonmail.com,"477 Shivaji Lane, Kolkata - 178752",7786072383,13.2,18.2,58,0,7.21,Fail
2113,Vikram Iyer,vikram.iyer7966@rediffmail.com,"470 Park Road, Chandigarh - 744872",9560651734,10.0,14.4,79,0,5.97,Pass
2114,Kritika Singh,kritika.singh944@yahoo.com,"449 Shivaji Square, Visakhapatnam - 121954",7033236374,11.1,24.6,52,0,7.22,Pass
2115,Rahul Singh,rahul.singh5281@protonmail.com,"24 Gandhi Lane, Jaipur - 356138",7959715514,30,13.3,79,0,6.48,Pass
2116,Yash Gupta,yash.gupta7503@icloud.com,"224 Rajendra Avenue, Kolkata - 984827",7130187688,16.4,12.8,53,3,4.6,Pass
2117,Varun Bose,varun.bose1878@protonmail.com,"494 Shivaji Lane, Surat - 576972",6359398315,0.8,13.6,46,1,6.1,Fail
2118,Tanvi Verma,tanvi.verma1634@protonmail.com,"277 Rajendra Path, Patna - 295911",9861808974,17.8,8.9,88,0,7.07,Pass
2119,Rahul Bose,rahul.bose721@outlook.com,"387 Gandhi Drive, Kolkata - 106579",6787714821,18.0,21.6,48,0,8.79,Fail
2120,Harsh Arora,harsh.arora6874@rediffmail.com,"437 Rajendra Court, Ludhiana - 413429",8132828942,28.5,23.3,85,3,8.42,Fail
2121,Karan Bansal,karan.bansal6309@icloud.com,"88 Gandhi Drive, Varanasi - 198777",7685131324,20.8,27.6,77,1,6.96,Pass
2122,Aarav Dutta,aarav.dutta7290@protonmail.com,"153 Market Drive, Ranchi - 737356",6206450257,23.5,16.5,79,0,6.32,Pass
2123,Rishi Arora,rishi.arora6503@outlook.com,"12 Main Court, Thiruvananthapuram - 724206",9214323842,17.8,25.1,79,0,7.55,Fail
2124,Nidhi Khanna,nidhi.khanna4962@gmail.com,"211 Patel Avenue, Lucknow - 979646",9000426254,16.7,21.9,74,0,8.68,Fail
2125,Bhavna Singh,bhavna.singh4355@hotmail.com,"162 Main Drive, Kolkata - 795082",9761696781,16.0,22.5,93,0,N/A,Pass
2126,Karan Mishra,karan.mishra4759@rediffmail.com,"309 Main Street, Varanasi - 670808",7875096662,15.9,21.4,54,0,4.5,Fail
2127,Varun Bhat,varun.bhat5009@protonmail.com,"418 Rajendra Drive, Vadodara - 872689",9272820152,13.1,12.6,95,0,6.39,Pass
2128,Sahil Bhattacharya,sahil.bhattacharya218@gmail.com,"1 Rajendra Street, Ghaziabad - 461668",9732147710,6.2,11.8,78,0,N/A,Fail
2129,Harsh Mishra,harsh.mishra4806@gmail.com,"286 Nehru Drive, Pune - 965566",9558502494,15.8,19.7,88,0,6.1,Fail
2130,Aditya Singh,aditya.singh1861@protonmail.com,"385 Rajendra Square, Kochi - 821350",6204463829,17.2,18.3,100,0,7.8,Pass
2131,Diya Rao,diya.rao5628@outlook.com,"287 Shivaji Path, Kolkata - 415500",6622766681,18.8,15.7,60,0,5.77,Pass
2132,Priya Gupta,priya.gupta2972@gmail.com,"312 Main Path, Ahmedabad - 325921",8421237457,18.9,11.6,64,0,6.81,Pass
2133,Tanvi Reddy,tanvi.reddy9853@outlook.com,"168 Market Road, Ranchi - 964121",7295134125,14.9,26.0,45,0,6.94,Fail
2134,Tanvi Sharma,tanvi.sharma64@protonmail.com,"128 Shivaji Lane, Ghaziabad - 293814",6028519189,22.1,27.2,80,0,6.0,Pass
2135,Bhavna Choudhury,bhavna.choudhury4046@rediffmail.com,"178 Gandhi Path, Noida - 440498",7166554025,24.5,29.9,48,0,N/A,Pass
2136,Simran Desai,simran.desai1386@outlook.com,"35 Main Path, Agra - 154763",6855212153,13.6,16.1,69,0,6.24,Fail
2137,Isha Sinha,isha.sinha8675@protonmail.com,"381 Nehru Road, Varanasi - 927821",9806422688,21.6,10.2,76,0,5.89,Fail
2138,Pooja Sharma,pooja.sharma5471@yahoo.com,"251 Main Avenue, Pune - 230875",7809406543,19.9,17.3,52,1,8.12,Pass
2139,Priya Roy,priya.roy9132@gmail.com,"181 Market Circle, Noida - 598303",7336382273,19.9,22.2,60,0,N/A,Fail
2140,Naman Nair,naman.nair3494@hotmail.com,"374 Rajendra Circle, Thiruvananthapuram - 944919",6756160606,11.4,12.4,58,3,N/A,Pass
2141,Aryan Bhattacharya,aryan.bhattacharya2673@rediffmail.com,"415 Shivaji Drive, Agra - 168477",8964150979,21.6,20.4,78,0,6.2,Fail
2142,Shreya Saxena,shreya.saxena5604@gmail.com,"313 Main Street, Hyderabad - 150567",8060255290,10.4,15.3,54,0,5.61,Pass
2143,Kavya Gupta,kavya.gupta4840@outlook.com,"142 Nehru Drive, Mysore - 980146",9798241428,16.2,11.3,96,3,7.38,Fail
2144,Harsh Dutta,harsh.dutta8528@yahoo.com,"485 Park Drive, Delhi - 287853",7601873247,17.8,11.8,74,0,6.48,Pass
2145,Swati Bansal,swati.bansal3082@protonmail.com,"312 Patel Road, Bhopal - 115088",8567524269,16.0,23.4,61,1,6.33,Fail
2146,Ananya Chopra,ananya.chopra6419@rediffmail.com,"54 Park Lane, Coimbatore - 328210",6454380175,18.2,6.4,47,0,9.07,Pass
2147,Varun Arora,varun.arora196@icloud.com,"12 Market Road, Bhopal - 590745",6885851229,16.8,26.7,99,0,8.71,Fail
2148,Nikhil Bose,nikhil.bose5139@protonmail.com,"259 Main Circle, Coimbatore - 112467",8838200966,17.3,17.8,87,0,6.65,Fail
2149,Bhavna Verma,bhavna.verma9406@outlook.com,"158 Market Path, Kochi - 227154",7402405967,17.5,21.2,73,0,6.91,Fail
2150,Aditya Iyer,aditya.iyer5379@gmail.com,"451 Market Boulevard, Pune - 849348",9182239160,23.8,21.5,84,0,4.62,Pass
2151,Harsh Chopra,harsh.chopra9833@outlook.com,"291 Rajendra Avenue, Kochi - 353750",6025007797,27.0,13.3,95,0,5.72,Pass
2152,Neha Patel,neha.patel5487@icloud.com,"198 Shivaji Avenue, Nashik - 611017",7828564206,18.9,15.9,64,0,5.47,Fail
2153,Neha Bhat,neha.bhat7975@yahoo.com,"234 Main Lane, Noida - 723380",9087369999,11.3,14.0,55,0,N/A,Fail
2154,Shreya Patel,shreya.patel6763@gmail.com,"18 Park Drive, Ludhiana - 584261",8174309086,21.4,7.3,98,0,6.31,Fail
2155,Vikram Sharma,vikram.sharma3105@protonmail.com,"287 Main Lane, Chandigarh - 324389",6134123763,13.2,19.4,48,2,6.21,Pass
2156,Sakshi Reddy,sakshi.reddy9708@hotmail.com,"407 Rajendra Street, Nashik - 531764",6091934723,11.1,10.8,95,0,7.87,Pass
2157,Priya Gupta,priya.gupta8294@rediffmail.com,"391 Nehru Drive, Gurgaon - 576415",8036608671,18.2,13.0,94,2,7.31,Pass
2158,Veer Rao,veer.rao3230@gmail.com,"329 Shivaji Court, Noida - 225639",6548658258,15.6,25.4,89,0,4.91,Pass
2159,Swati Saxena,swati.saxena1075@rediffmail.com,"253 Rajendra Court, Chandigarh - 564716",8005178800,8.2,25.2,68,0,6.99,Fail
2160,Harsh Malhotra,harsh.malhotra8409@icloud.com,"327 Shivaji Street, Kolkata - 671423",7700368981,18.1,12.4,42,0,8.52,Fail
2161,Divya Saxena,divya.saxena1402@rediffmail.com,"18 Gandhi Circle, Bhopal - 240458",6200436831,28.9,20.3,71,2,N/A,Pass
2162,Anjali Desai,anjali.desai3945@icloud.com,"283 Park Street, Vadodara - 606170",8620377358,18.0,10.9,69,0,4.84,Fail
2163,Meera Pandey,meera.pandey3363@yahoo.com,"91 Gandhi Road, Chandigarh - 982883",8407845787,19.8,19.4,93,0,N/A,Pass
2164,Aisha Sharma,aisha.sharma590@yahoo.com,"157 Shivaji Court, Visakhapatnam - 204037",9923900025,19.1,15.3,65,0,6.91,Fail
2165,Amit Dutta,amit.dutta585@gmail.com,"305 Gandhi Avenue, Surat - 941575",9098568515,24.0,21.6,66,0,N/A,Pass
2166,Tanvi Nair,tanvi.nair501@gmail.com,"50 Patel Avenue, Chennai - 449741",6981675903,15.7,17.1,88,0,7.47,Fail
2167,Meera Sharma,meera.sharma8354@outlook.com,"453 Park Square, Chandigarh - 249459",7515182601,20.6,20.7,95,0,5.93,Pass
2168,Ananya Bansal,ananya.bansal1130@outlook.com,"428 Main Circle, Jaipur - 421277",7748319358,21.9,18.6,54,0,7.43,Pass
2169,Karan Singh,karan.singh2370@hotmail.com,"93 Rajendra Drive, Jaipur - 892020",6137153076,15.4,14.2,92,3,6.29,Pass
2170,Vivaan Malhotra,vivaan.malhotra3002@outlook.com,"329 Gandhi Path, Hyderabad - 335562",7314996751,24.9,22.5,92,0,6.38,Pass
2171,Harsh Arora,harsh.arora8858@hotmail.com,"58 Shivaji Street, Chennai - 210907",6769303937,13.0,26.7,99,0,6.39,Fail
2172,Kavya Choudhury,kavya.choudhury9949@icloud.com,"275 Shivaji Boulevard, Chandigarh - 683011",9809474111,19.5,25.2,43,0,6.55,Fail
2173,Rishi Srivastava,rishi.srivastava9143@gmail.com,"290 Park Drive, Delhi - 614532",8436336446,18.4,23.7,43,0,7.32,Pass
2174,Sneha Mishra,sneha.mishra9970@protonmail.com,"321 Market Avenue, Thiruvananthapuram - 441873",7172066739,1.7,24.0,72,0,5.76,Pass
2175,Amit Sen,amit.sen169@yahoo.com,"34 Market Avenue, Coimbatore - 862161",9189200621,16.9,23.1,61,1,N/A,Pass
2176,Kritika Chopra,kritika.chopra6185@yahoo.com,"407 Nehru Square, Bhopal - 350896",6629320728,13.1,26.9,89,0,6.83,Pass
2177,Aarav Singh,aarav.singh9506@icloud.com,"436 Park Square, Nashik - 889545",7523591080,23.3,24.8,99,3,5.92,Pass
2178,Varun Iyer,varun.iyer8911@icloud.com,"487 Park Court, Visakhapatnam - 603347",8668628610,13.3,20.4,78,0,6.87,Pass
2179,Vikram Saxena,vikram.saxena1595@protonmail.com,"428 Rajendra Circle, Bangalore - 200791",6367263176,13.3,12.0,63,0,N/A,Pass
2180,Isha Verma,isha.verma307@yahoo.com,"326 Nehru Street, Bangalore - 480653",7322209707,16.5,19.8,60,2,7.54,Pass
2181,Rishi Verma,rishi.verma889@gmail.com,"30 Market Boulevard, Patna - 775244",6479410205,14.4,16.8,45,0,N/A,Pass
2182,Rishi Jain,rishi.jain4744@gmail.com,"77 Shivaji Lane, Delhi - 656667",8595734376,9.6,18.6,48,0,7.86,Fail
2183,Sneha Pandey,sneha.pandey5114@yahoo.com,"487 Rajendra Path, Bhopal - 118242",6265551829,19.7,21.4,89,2,N/A,Pass
2184,Naman Patel,naman.patel2904@icloud.com,"324 Gandhi Path, Nashik - 118769",8127170166,19.3,20.1,69,0,N/A,Pass
2185,Vivaan Sharma,vivaan.sharma1406@yahoo.com,"288 Rajendra Court, Chennai - 580543",6127237194,16.1,8.4,51,1,8.48,Pass
2186,Nikhil Verma,nikhil.verma491@protonmail.com,"464 Nehru Court, Ludhiana - 492442",6139154182,17.4,19.0,92,0,5.94,Fail
2187,Isha Bose,isha.bose2921@yahoo.com,"226 Shivaji Avenue, Ranchi - 764811",8150625811,20.4,20.7,55,0,7.83,Fail
2188,Isha Bhat,isha.bhat2449@hotmail.com,"121 Gandhi Court, Visakhapatnam - 187110",9586383145,0,15.2,60,1,6.64,Fail
2189,Priya Mishra,priya.mishra7432@gmail.com,"261 Shivaji Square, Ludhiana - 948550",9310535824,29.1,14.3,100,2,8.41,Pass
2190,Naman Khanna,naman.khanna8952@outlook.com,"262 Nehru Drive, Lucknow - 596297",9564261658,15.4,14.5,80,0,N/A,Fail
2191,Rahul Roy,rahul.roy8370@hotmail.com,"257 Patel Boulevard, Chennai - 231653",7194655125,10.2,28.9,96,0,7.44,Pass
2192,Varun Roy,varun.roy7101@icloud.com,"130 Gandhi Lane, Kochi - 369252",7262602361,21.2,10.1,45,0,6.01,Pass
2193,Swati Verma,swati.verma7605@yahoo.com,"2 Shivaji Avenue, Lucknow - 336294",8683503318,18.2,6.0,91,2,6.79,Pass
2194,Vivaan Mishra,vivaan.mishra6648@hotmail.com,"444 Main Path, Ranchi - 203117",6264744929,19.7,22.5,96,0,6.41,Pass
2195,Vivaan Kumar,vivaan.kumar6587@gmail.com,"160 Shivaji Street, Varanasi - 351362",9611077723,30,16.9,72,0,N/A,Pass
2196,Sneha Kumar,sneha.kumar9753@outlook.com,"282 Main Road, Bangalore - 946818",8056720777,8.2,14.5,92,0,9.49,Pass
2197,Rahul Arora,rahul.arora7655@icloud.com,"334 Shivaji Street, Mysore - 885609",6549136876,21.0,16.5,100,0,6.8,Pass
2198,Rahul Arora,rahul.arora4677@icloud.com,"326 Patel Court, Indore - 482373",6700187194,15.7,30,61,0,8.21,Pass
2199,Diya Bhattacharya,diya.bhattacharya2737@rediffmail.com,"271 Patel Court, Coimbatore - 103632",9266119897,16.3,11.9,100,0,N/A,Fail
2200,Vikram Dutta,vikram.dutta7710@icloud.com,"80 Market Avenue, Ghaziabad - 724660",9374353620,14.5,19.2,52,0,5.62,Fail
2201,Aarav Gupta,aarav.gupta4708@rediffmail.com,"8 Gandhi Path, Bhopal - 624814",6063266942,20.4,13.4,58,1,5.35,Pass
2202,Priya Gupta,priya.gupta2001@outlook.com,"300 Main Square, Vadodara - 801382",9663581771,21.1,14.9,82,0,6.33,Pass
2203,Vikram Reddy,vikram.reddy9481@icloud.com,"469 Gandhi Lane, Bangalore - 437489",6160236431,12.0,26.3,92,0,N/A,Fail
2204,Pooja Malhotra,pooja.malhotra5973@gmail.com,"482 Nehru Lane, Lucknow - 989754",7984307117,5.4,9.5,76,0,5.15,Pass
2205,Divya Singh,divya.singh177@hotmail.com,"468 Park Square, Vadodara - 948685",6496307098,16.0,23.3,49,0,N/A,Pass
2206,Sahil Dutta,sahil.dutta9022@outlook.com,"358 Nehru Square, Ludhiana - 932767",7417317076,16.9,21.6,40,0,N/A,Fail
2207,Simran Pandey,simran.pandey4262@icloud.com,"80 Patel Court, Varanasi - 947653",9820153667,9.3,20.4,60,0,8.97,Pass
2208,Rahul Verma,rahul.verma3847@rediffmail.com,"191 Patel Court, Hyderabad - 457949",8114962058,9.5,8.0,42,0,8.79,Pass
2209,Amit Iyer,amit.iyer4805@outlook.com,"389 Gandhi Boulevard, Visakhapatnam - 910722",9012466284,20.5,19.5,46,0,N/A,Pass
